_id,Region,CountryName,Brand,Store Number,Ownership Type,City,State/Province,Country
6609d38b84cdd505fad74339,Americas,United States of America,Starbucks,76523-99426,Licensed,Clackamas,OR,US
6609d38b84cdd505fad7433a,Americas,United States of America,Starbucks,74103-22841,Licensed,Clackamas,OR,US
6609d38b84cdd505fad7433b,Americas,United States of America,Starbucks,3386-74722,Company Owned,Clackamas,OR,US
6609d38b84cdd505fad7433c,Americas,United States of America,Starbucks,439-150,Company Owned,Clackamas,OR,US
6609d38b84cdd505fad7433d,Americas,United States of America,Starbucks,74986-112847,Licensed,Coos Bay,OR,US
6609d38b84cdd505fad7433e,Americas,United States of America,Starbucks,2794-85624,Company Owned,Cornelias,OR,US
6609d38b84cdd505fad7433f,Americas,United States of America,Starbucks,15555-137086,Licensed,Cornelius,OR,US
6609d38b84cdd505fad74340,Americas,United States of America,Starbucks,421-165,Company Owned,Corvallis,OR,US
6609d38b84cdd505fad74341,Americas,United States of America,Starbucks,72912-94362,Licensed,Corvallis,OR,US
6609d38b84cdd505fad74342,Americas,United States of America,Starbucks,74210-112984,Licensed,Corvallis,OR,US
6609d38b84cdd505fad74343,Americas,United States of America,Starbucks,74345-82461,Licensed,Corvallis,OR,US
6609d38b84cdd505fad74344,Americas,United States of America,Starbucks,458-1344,Company Owned,Corvallis,OR,US
6609d38b84cdd505fad74345,Americas,United States of America,Starbucks,3415-86784,Company Owned,Corvallis,OR,US
6609d38b84cdd505fad74346,Americas,United States of America,Starbucks,79547-104100,Licensed,Cottage Grove,OR,US
6609d38b84cdd505fad74347,Americas,United States of America,Starbucks,10170-96331,Company Owned,Dallas,OR,US
6609d38b84cdd505fad74348,Americas,United States of America,Starbucks,74778-98723,Licensed,Dallas,OR,US
6609d38b84cdd505fad74349,Americas,United States of America,Starbucks,79622-104108,Licensed,Damascus,OR,US
6609d38b84cdd505fad7434a,Americas,United States of America,Starbucks,70366-136369,Licensed,Eugene,OR,US
6609d38b84cdd505fad7434b,Americas,United States of America,Starbucks,3409-155584,Company Owned,Eugene,OR,US
6609d38b84cdd505fad7434c,Americas,United States of America,Starbucks,422-157,Company Owned,Eugene,OR,US
6609d38b84cdd505fad7434d,Americas,United States of America,Starbucks,17920-172645,Company Owned,Eugene,OR,US
6609d38b84cdd505fad7434e,Americas,United States of America,Starbucks,22349-219284,Company Owned,Eugene,OR,US
6609d38b84cdd505fad7434f,Americas,United States of America,Starbucks,73497-52339,Licensed,Eugene,OR,US
6609d38b84cdd505fad74350,Americas,United States of America,Starbucks,74236-42119,Licensed,Eugene,OR,US
6609d38b84cdd505fad74351,Americas,United States of America,Starbucks,25591-240768,Company Owned,Eugene,OR,US
6609d38b84cdd505fad74352,Americas,United States of America,Starbucks,3367-63119,Company Owned,Eugene,OR,US
6609d38b84cdd505fad74353,Americas,United States of America,Starbucks,79424-106086,Licensed,Eugene,OR,US
6609d38b84cdd505fad74354,Americas,United States of America,Starbucks,74312-78800,Licensed,Eugene,OR,US
6609d38b84cdd505fad74355,Americas,United States of America,Starbucks,72731-66880,Licensed,Eugene,OR,US
6609d38b84cdd505fad74356,Americas,United States of America,Starbucks,449-935,Company Owned,Eugene,OR,US
6609d38b84cdd505fad74357,Americas,United States of America,Starbucks,16863-172346,Licensed,Eugene,OR,US
6609d38b84cdd505fad74358,Americas,United States of America,Starbucks,459-850,Company Owned,Eugene,OR,US
6609d38b84cdd505fad74359,Americas,United States of America,Starbucks,73336-21780,Licensed,Eugene,OR,US
6609d38b84cdd505fad7435a,Americas,United States of America,Starbucks,2975-93350,Company Owned,Eugene,OR,US
6609d38b84cdd505fad7435b,Americas,United States of America,Starbucks,73187-21447,Licensed,Eugene,OR,US
6609d38b84cdd505fad7435c,Americas,United States of America,Starbucks,3416-222547,Company Owned,Eugene,OR,US
6609d38b84cdd505fad7435d,Americas,United States of America,Starbucks,27299-245302,Company Owned,Eugene,OR,US
6609d38b84cdd505fad7435e,Americas,United States of America,Starbucks,24890-237501,Licensed,Fairview,OR,US
6609d38b84cdd505fad7435f,Americas,United States of America,Starbucks,74793-98724,Licensed,Florence,OR,US
6609d38b84cdd505fad74360,Americas,United States of America,Starbucks,74775-79469,Licensed,Forest Grove,OR,US
6609d38b84cdd505fad74361,Americas,United States of America,Starbucks,23945-229009,Licensed,forest grove,OR,US
6609d38b84cdd505fad74362,Americas,United States of America,Starbucks,79620-106262,Licensed,Gladstone,OR,US
6609d38b84cdd505fad74363,Americas,United States of America,Starbucks,26999-237452,Licensed,Grants Pass,OR,US
6609d38b84cdd505fad74364,Americas,United States of America,Starbucks,24938-228284,Company Owned,Grants Pass,OR,US
6609d38b84cdd505fad74365,Americas,United States of America,Starbucks,16758-104097,Licensed,Grants Pass,OR,US
6609d38b84cdd505fad74366,Americas,United States of America,Starbucks,14030-108069,Company Owned,Gresham,OR,US
6609d38b84cdd505fad74367,Americas,United States of America,Starbucks,74390-77221,Licensed,Gresham,OR,US
6609d38b84cdd505fad74368,Americas,United States of America,Starbucks,74498-77303,Licensed,Gresham,OR,US
6609d38b84cdd505fad74369,Americas,United States of America,Starbucks,483-12793,Company Owned,Gresham,OR,US
6609d38b84cdd505fad7436a,Americas,United States of America,Starbucks,25973-140885,Licensed,Gresham,OR,US
6609d38b84cdd505fad7436b,Americas,United States of America,Starbucks,3405-83782,Company Owned,Gresham,OR,US
6609d38b84cdd505fad7436c,Americas,United States of America,Starbucks,468-840,Company Owned,Happy Valley,OR,US
6609d38b84cdd505fad7436d,Americas,United States of America,Starbucks,17765-173607,Company Owned,Happy Valley,OR,US
6609d38b84cdd505fad7436e,Americas,United States of America,Starbucks,48908-259870,Licensed,Happy Valley,OR,US
6609d38b84cdd505fad7436f,Americas,United States of America,Starbucks,8841-85602,Company Owned,Happy Valley,OR,US
6609d38b84cdd505fad74370,Americas,United States of America,Teavana,28302-249871,Company Owned,Happy Valley,OR,US
6609d38b84cdd505fad74371,Americas,United States of America,Starbucks,79635-104199,Licensed,Hermiston,OR,US
6609d38b84cdd505fad74372,Americas,United States of America,Starbucks,9724-98010,Company Owned,Hermiston,OR,US
6609d38b84cdd505fad74373,Americas,United States of America,Starbucks,74303-77222,Licensed,Hillsboro,OR,US
6609d38b84cdd505fad74374,Americas,United States of America,Starbucks,72708-33980,Licensed,Hillsboro,OR,US
6609d38b84cdd505fad74375,Americas,United States of America,Starbucks,9498-94401,Company Owned,Hillsboro,OR,US
6609d38b84cdd505fad74376,Americas,United States of America,Starbucks,26784-245565,Company Owned,Hillsboro,OR,US
6609d38b84cdd505fad74377,Americas,United States of America,Starbucks,13903-108317,Company Owned,Hillsboro,OR,US
6609d38b84cdd505fad74378,Americas,United States of America,Starbucks,2866-25929,Company Owned,Hillsboro,OR,US
6609d38b84cdd505fad74379,Americas,United States of America,Starbucks,472-1839,Company Owned,Hillsboro,OR,US
6609d38b84cdd505fad7437a,Americas,United States of America,Starbucks,73479-40442,Licensed,Hillsboro,OR,US
6609d38b84cdd505fad7437b,Americas,United States of America,Starbucks,13325-104562,Company Owned,Hillsboro,OR,US
6609d38b84cdd505fad7437c,Americas,United States of America,Starbucks,13267-104560,Company Owned,Hillsboro,OR,US
6609d38b84cdd505fad7437d,Americas,United States of America,Starbucks,496-23249,Company Owned,Hillsboro,OR,US
6609d38b84cdd505fad7437e,Americas,United States of America,Starbucks,14031-108061,Company Owned,Hillsboro,OR,US
6609d38b84cdd505fad7437f,Americas,United States of America,Starbucks,9531-96536,Company Owned,Hood River,OR,US
6609d38b84cdd505fad74380,Americas,United States of America,Starbucks,74309-79100,Licensed,Hood River,OR,US
6609d38b84cdd505fad74381,Americas,United States of America,Starbucks,79550-106261,Licensed,Junction City,OR,US
6609d38b84cdd505fad74382,Americas,United States of America,Starbucks,13862-101607,Company Owned,Keizer,OR,US
6609d38b84cdd505fad74383,Americas,United States of America,Starbucks,76560-96841,Licensed,Keizer,OR,US
6609d38b84cdd505fad74384,Americas,United States of America,Starbucks,74459-95598,Licensed,Keizer,OR,US
6609d38b84cdd505fad74385,Americas,United States of America,Starbucks,24813-238368,Company Owned,Klamath Falls,OR,US
6609d38b84cdd505fad74386,Americas,United States of America,Starbucks,29464-253164,Licensed,Klamath Falls,OR,US
6609d38b84cdd505fad74387,Americas,United States of America,Starbucks,74262-69540,Licensed,La Grande,OR,US
6609d38b84cdd505fad74388,Americas,United States of America,Starbucks,10401-100738,Company Owned,La Grande,OR,US
6609d38b84cdd505fad74389,Americas,United States of America,Starbucks,73593-24389,Licensed,Lake Oswego,OR,US
6609d38b84cdd505fad7438a,Americas,United States of America,Starbucks,74424-93971,Licensed,Lake Oswego,OR,US
6609d38b84cdd505fad7438b,Americas,United States of America,Starbucks,487-245066,Company Owned,Lake Oswego,OR,US
6609d38b84cdd505fad7438c,Americas,United States of America,Starbucks,438-147,Company Owned,Lake Oswego,OR,US
6609d38b84cdd505fad7438d,Americas,United States of America,Starbucks,464-1598,Company Owned,Lake Oswego,OR,US
6609d38b84cdd505fad7438e,Americas,United States of America,Starbucks,440-13,Company Owned,Lake Oswego,OR,US
6609d38b84cdd505fad7438f,Americas,United States of America,Starbucks,15430-155525,Company Owned,Lake Oswego,OR,US
6609d38b84cdd505fad74390,Americas,United States of America,Starbucks,3398-39679,Company Owned,Lake Oswego,OR,US
6609d38b84cdd505fad74391,Americas,United States of America,Starbucks,461-1346,Company Owned,Lake Oswego,OR,US
6609d38b84cdd505fad74392,Americas,United States of America,Starbucks,9371-96415,Company Owned,Lake Oswego,OR,US
6609d38b84cdd505fad74393,Americas,United States of America,Starbucks,74279-74781,Licensed,Lake Oswego,OR,US
6609d38b84cdd505fad74394,Americas,United States of America,Starbucks,74321-79468,Licensed,Lebanon,OR,US
6609d38b84cdd505fad74395,Americas,United States of America,Starbucks,74987-104321,Licensed,Lincoln City,OR,US
6609d38b84cdd505fad74396,Americas,United States of America,Starbucks,8843-93347,Company Owned,Lincoln City,OR,US
6609d38b84cdd505fad74397,Americas,United States of America,Starbucks,74989-104096,Licensed,Madras,OR,US
6609d38b84cdd505fad74398,Americas,United States of America,Starbucks,8736-94344,Company Owned,McMinnville,OR,US
6609d38b84cdd505fad74399,Americas,United States of America,Starbucks,19454-194884,Licensed,McMinnville,OR,US
6609d38b84cdd505fad7439a,Americas,United States of America,Starbucks,74804-98721,Licensed,McMinnville,OR,US
6609d38b84cdd505fad7439b,Americas,United States of America,Starbucks,21869-211218,Company Owned,Medford,OR,US
6609d38b84cdd505fad7439c,Americas,United States of America,Starbucks,444-282,Company Owned,Medford,OR,US
6609d38b84cdd505fad7439d,Americas,United States of America,Starbucks,79353-103328,Licensed,Medford,OR,US
6609d38b84cdd505fad7439e,Americas,United States of America,Starbucks,24908-237594,Licensed,Medford,OR,US
6609d38b84cdd505fad7439f,Americas,United States of America,Starbucks,14320-112784,Company Owned,Medford,OR,US
6609d38b84cdd505fad743a0,Americas,United States of America,Starbucks,24852-161024,Company Owned,Medford,OR,US
6609d38b84cdd505fad743a1,Americas,United States of America,Starbucks,74815-99768,Licensed,Medford,OR,US
6609d38b84cdd505fad743a2,Americas,United States of America,Starbucks,79553-98722,Licensed,Medford,OR,US
6609d38b84cdd505fad743a3,Americas,United States of America,Starbucks,22645-207205,Licensed,Medford,OR,US
6609d38b84cdd505fad743a4,Americas,United States of America,Starbucks,2865-92660,Company Owned,Medford,OR,US
6609d38b84cdd505fad743a5,Americas,United States of America,Starbucks,3374-67080,Company Owned,Milwaukie,OR,US
6609d38b84cdd505fad743a6,Americas,United States of America,Starbucks,434-154,Company Owned,Milwaukie,OR,US
6609d38b84cdd505fad743a7,Americas,United States of America,Starbucks,48886-263964,Licensed,Milwaukie,OR,US
6609d38b84cdd505fad743a8,Americas,United States of America,Starbucks,79597-100303,Licensed,Milwaukie,OR,US
6609d38b84cdd505fad743a9,Americas,United States of America,Starbucks,74468-95924,Licensed,Milwaukie,OR,US
6609d38b84cdd505fad743aa,Americas,United States of America,Starbucks,74976-104178,Licensed,Molalla,OR,US
6609d38b84cdd505fad743ab,Americas,United States of America,Starbucks,24960-237084,Company Owned,Newberg,OR,US
6609d38b84cdd505fad743ac,Americas,United States of America,Starbucks,72793-57539,Licensed,Newberg,OR,US
6609d38b84cdd505fad743ad,Americas,United States of America,Starbucks,72230-35300,Licensed,Newport,OR,US
6609d38b84cdd505fad743ae,Americas,United States of America,Starbucks,8842-93348,Company Owned,Newport,OR,US
6609d38b84cdd505fad743af,Americas,United States of America,Starbucks,74977-101965,Licensed,North Bend,OR,US
6609d38b84cdd505fad743b0,Americas,United States of America,Starbucks,19884-189744,Company Owned,Oak Grove,OR,US
6609d38b84cdd505fad743b1,Americas,United States of America,Starbucks,16317-170380,Licensed,Oregon City,OR,US
6609d38b84cdd505fad743b2,Americas,United States of America,Starbucks,498-52140,Company Owned,Oregon City,OR,US
6609d38b84cdd505fad743b3,Americas,United States of America,Starbucks,10330-99342,Company Owned,Oregon City,OR,US
6609d38b84cdd505fad743b4,Americas,United States of America,Starbucks,416-184,Company Owned,Oregon City,OR,US
6609d38b84cdd505fad743b5,Americas,United States of America,Starbucks,79623-112846,Licensed,Pendleton,OR,US
6609d38b84cdd505fad743b6,Americas,United States of America,Starbucks,10402-100742,Company Owned,Pendleton,OR,US
6609d38b84cdd505fad743b7,Americas,United States of America,Starbucks,75916-104381,Licensed,Portland,OR,US
6609d38b84cdd505fad743b8,Americas,United States of America,Starbucks,79336-101746,Licensed,Portland,OR,US
6609d38b84cdd505fad743b9,Americas,United States of America,Starbucks,10051-97663,Company Owned,Portland,OR,US
6609d38b84cdd505fad743ba,Americas,United States of America,Starbucks,3713-82764,Company Owned,Portland,OR,US
6609d38b84cdd505fad743bb,Americas,United States of America,Starbucks,14044-108071,Company Owned,Portland,OR,US
6609d38b84cdd505fad743bc,Americas,United States of America,Starbucks,47990-255371,Licensed,Portland,OR,US
6609d38b84cdd505fad743bd,Americas,United States of America,Starbucks,413-183,Company Owned,Portland,OR,US
6609d38b84cdd505fad743be,Americas,United States of America,Starbucks,437-148,Company Owned,Portland,OR,US
6609d38b84cdd505fad743bf,Americas,United States of America,Starbucks,419-163,Company Owned,Portland,OR,US
6609d38b84cdd505fad743c0,Americas,United States of America,Starbucks,47403-256547,Licensed,Portland,OR,US
6609d38b84cdd505fad743c1,Americas,United States of America,Starbucks,401-172,Company Owned,Portland,OR,US
6609d38b84cdd505fad743c2,Americas,United States of America,Starbucks,10465-99640,Company Owned,Portland,OR,US
6609d38b84cdd505fad743c3,Americas,United States of America,Starbucks,29354-250711,Licensed,Portland,OR,US
6609d38b84cdd505fad743c4,Americas,United States of America,Starbucks,14045-108072,Company Owned,Portland,OR,US
6609d38b84cdd505fad743c5,Americas,United States of America,Starbucks,14042-108068,Company Owned,Portland,OR,US
6609d38b84cdd505fad743c6,Americas,United States of America,Starbucks,477-5346,Company Owned,Portland,OR,US
6609d38b84cdd505fad743c7,Americas,United States of America,Starbucks,415-51,Company Owned,Portland,OR,US
6609d38b84cdd505fad743c8,Americas,United States of America,Starbucks,70338-132825,Licensed,Portland,OR,US
6609d38b84cdd505fad743c9,Americas,United States of America,Starbucks,14043-108070,Company Owned,Portland,OR,US
6609d38b84cdd505fad743ca,Americas,United States of America,Starbucks,9337-95115,Company Owned,Portland,OR,US
6609d38b84cdd505fad743cb,Americas,United States of America,Starbucks,463-210425,Company Owned,Portland,OR,US
6609d38b84cdd505fad743cc,Americas,United States of America,Starbucks,5109-148124,Licensed,Portland,OR,US
6609d38b84cdd505fad743cd,Americas,United States of America,Starbucks,471-2064,Company Owned,Portland,OR,US
6609d38b84cdd505fad743ce,Americas,United States of America,Starbucks,72746-71620,Licensed,Portland,OR,US
6609d38b84cdd505fad743cf,Americas,United States of America,Starbucks,19690-184986,Licensed,Portland,OR,US
6609d38b84cdd505fad743d0,Americas,United States of America,Starbucks,491-31999,Company Owned,Portland,OR,US
6609d38b84cdd505fad743d1,Americas,United States of America,Starbucks,19198-178684,Licensed,Portland,OR,US
6609d38b84cdd505fad743d2,Americas,United States of America,Starbucks,410-180,Company Owned,Portland,OR,US
6609d38b84cdd505fad743d3,Americas,United States of America,Starbucks,22003-216444,Company Owned,Portland,OR,US
6609d38b84cdd505fad743d4,Americas,United States of America,Starbucks,24937-228204,Company Owned,Portland,OR,US
6609d38b84cdd505fad743d5,Americas,United States of America,Starbucks,3714-12516,Company Owned,Portland,OR,US
6609d38b84cdd505fad743d6,Americas,United States of America,Starbucks,435-149,Company Owned,Portland,OR,US
6609d38b84cdd505fad743d7,Americas,United States of America,Starbucks,73438-22008,Licensed,Portland,OR,US
6609d38b84cdd505fad743d8,Americas,United States of America,Starbucks,21935-209067,Company Owned,Portland,OR,US
6609d38b84cdd505fad743d9,Americas,United States of America,Starbucks,11200-104422,Company Owned,Portland,OR,US
6609d38b84cdd505fad743da,Americas,United States of America,Starbucks,11545-104200,Company Owned,Portland,OR,US
6609d38b84cdd505fad743db,Americas,United States of America,Starbucks,24166-236326,Company Owned,Portland,OR,US
6609d38b84cdd505fad743dc,Americas,United States of America,Starbucks,74421-82462,Licensed,Portland,OR,US
6609d38b84cdd505fad743dd,Americas,United States of America,Starbucks,3301-12515,Company Owned,Portland,OR,US
6609d38b84cdd505fad743de,Americas,United States of America,Starbucks,75917-104380,Licensed,Portland,OR,US
6609d38b84cdd505fad743df,Americas,United States of America,Starbucks,15510-158404,Company Owned,Portland,OR,US
6609d38b84cdd505fad743e0,Americas,United States of America,Starbucks,74458-82467,Licensed,Portland,OR,US
6609d38b84cdd505fad743e1,Americas,United States of America,Starbucks,17747-173586,Company Owned,Portland,OR,US
6609d38b84cdd505fad743e2,Americas,United States of America,Starbucks,14047-108074,Company Owned,Portland,OR,US
6609d38b84cdd505fad743e3,Americas,United States of America,Starbucks,466-1595,Company Owned,Portland,OR,US
6609d38b84cdd505fad743e4,Americas,United States of America,Starbucks,493-34280,Company Owned,Portland,OR,US
6609d38b84cdd505fad743e5,Americas,United States of America,Starbucks,3390-75081,Company Owned,Portland,OR,US
6609d38b84cdd505fad743e6,Americas,United States of America,Starbucks,454-723,Company Owned,Portland,OR,US
6609d38b84cdd505fad743e7,Americas,United States of America,Starbucks,414-1704,Company Owned,Portland,OR,US
6609d38b84cdd505fad743e8,Americas,United States of America,Starbucks,417-185,Company Owned,Portland,OR,US
6609d38b84cdd505fad743e9,Americas,United States of America,Starbucks,16862-170379,Licensed,Portland,OR,US
6609d38b84cdd505fad743ea,Americas,United States of America,Starbucks,79540-104109,Licensed,Portland,OR,US
6609d38b84cdd505fad743eb,Americas,United States of America,Starbucks,14046-108073,Company Owned,Portland,OR,US
6609d38b84cdd505fad743ec,Americas,United States of America,Starbucks,79496-94713,Licensed,Portland,OR,US
6609d38b84cdd505fad743ed,Americas,United States of America,Starbucks,11544-103918,Company Owned,Portland,OR,US
6609d38b84cdd505fad743ee,Americas,United States of America,Starbucks,8737-94357,Company Owned,Portland,OR,US
6609d38b84cdd505fad743ef,Americas,United States of America,Starbucks,3380-73820,Company Owned,Portland,OR,US
6609d38b84cdd505fad743f0,Americas,United States of America,Starbucks,14041-108067,Company Owned,Portland,OR,US
6609d38b84cdd505fad743f1,Americas,United States of America,Starbucks,73396-24377,Licensed,Portland,OR,US
6609d38b84cdd505fad743f2,Americas,United States of America,Starbucks,11374-103921,Company Owned,Portland,OR,US
6609d38b84cdd505fad743f3,Americas,United States of America,Starbucks,428-156,Company Owned,Portland,OR,US
6609d38b84cdd505fad743f4,Americas,United States of America,Starbucks,79416-103054,Licensed,Portland,OR,US
6609d38b84cdd505fad743f5,Americas,United States of America,Starbucks,473-4109,Company Owned,Portland,OR,US
6609d38b84cdd505fad743f6,Americas,United States of America,Starbucks,19506-196586,Company Owned,Portland,OR,US
6609d38b84cdd505fad743f7,Americas,United States of America,Starbucks,467-1566,Company Owned,Portland,OR,US
6609d38b84cdd505fad743f8,Americas,United States of America,Starbucks,73790-101210,Licensed,Portland,OR,US
6609d38b84cdd505fad743f9,Americas,United States of America,Starbucks,455-1043,Company Owned,Portland,OR,US
6609d38b84cdd505fad743fa,Americas,United States of America,Starbucks,72910-94263,Licensed,Portland,OR,US
6609d38b84cdd505fad743fb,Americas,United States of America,Starbucks,2925-93248,Company Owned,Portland,OR,US
6609d38b84cdd505fad743fc,Americas,United States of America,Starbucks,74277-35465,Licensed,Portland,OR,US
6609d38b84cdd505fad743fd,Americas,United States of America,Starbucks,420-164,Company Owned,Portland,OR,US
6609d38b84cdd505fad743fe,Americas,United States of America,Starbucks,15727-156713,Company Owned,Portland,OR,US
6609d38b84cdd505fad743ff,Americas,United States of America,Starbucks,79385-102662,Licensed,Portland,OR,US
6609d38b84cdd505fad74400,Americas,United States of America,Starbucks,27041-245837,Company Owned,Portland,OR,US
6609d38b84cdd505fad74401,Americas,United States of America,Starbucks,433-153,Company Owned,Portland,OR,US
6609d38b84cdd505fad74402,Americas,United States of America,Starbucks,474-1392,Company Owned,Portland,OR,US
6609d38b84cdd505fad74403,Americas,United States of America,Starbucks,22481-213006,Company Owned,Portland,OR,US
6609d38b84cdd505fad74404,Americas,United States of America,Starbucks,79388-104089,Licensed,Portland,OR,US
6609d38b84cdd505fad74405,Americas,United States of America,Starbucks,79502-104095,Licensed,Portland,OR,US
6609d38b84cdd505fad74406,Americas,United States of America,Starbucks,24167-236327,Company Owned,Portland,OR,US
6609d38b84cdd505fad74407,Americas,United States of America,Starbucks,451-917,Company Owned,Portland,OR,US
6609d38b84cdd505fad74408,Americas,United States of America,Starbucks,18729-153474,Company Owned,Portland,OR,US
6609d38b84cdd505fad74409,Americas,United States of America,Starbucks,412-182,Company Owned,Portland,OR,US
6609d38b84cdd505fad7440a,Americas,United States of America,Starbucks,432-152,Company Owned,Portland,OR,US
6609d38b84cdd505fad7440b,Americas,United States of America,Starbucks,73737-106087,Licensed,Portland,OR,US
6609d38b84cdd505fad7440c,Americas,United States of America,Starbucks,47493-257984,Licensed,PORTLAND,OR,US
6609d38b84cdd505fad7440d,Americas,United States of America,Starbucks,79501-104105,Licensed,Portland,OR,US
6609d38b84cdd505fad7440e,Americas,United States of America,Starbucks,402-173,Company Owned,Portland,OR,US
6609d38b84cdd505fad7440f,Americas,United States of America,Starbucks,72744-71580,Licensed,Portland,OR,US
6609d38b84cdd505fad74410,Americas,United States of America,Starbucks,470-1963,Company Owned,Portland,OR,US
6609d38b84cdd505fad74411,Americas,United States of America,Starbucks,74193-26809,Licensed,Portland,OR,US
6609d38b84cdd505fad74412,Americas,United States of America,Starbucks,431-151,Company Owned,Portland,OR,US
6609d38b84cdd505fad74413,Americas,United States of America,Starbucks,405-177,Company Owned,Portland,OR,US
6609d38b84cdd505fad74414,Americas,United States of America,Starbucks,475-7987,Company Owned,Portland,OR,US
6609d38b84cdd505fad74415,Americas,United States of America,Starbucks,8719-94366,Company Owned,Portland,OR,US
6609d38b84cdd505fad74416,Americas,United States of America,Starbucks,74426-93972,Licensed,Portland,OR,US
6609d38b84cdd505fad74417,Americas,United States of America,Starbucks,480-12794,Company Owned,Portland,OR,US
6609d38b84cdd505fad74418,Americas,United States of America,Starbucks,469-1380,Company Owned,Portland,OR,US
6609d38b84cdd505fad74419,Americas,United States of America,Starbucks,3399-77141,Company Owned,Portland,OR,US
6609d38b84cdd505fad7441a,Americas,United States of America,Starbucks,450-1004,Company Owned,Portland,OR,US
6609d38b84cdd505fad7441b,Americas,United States of America,Starbucks,79541-101961,Licensed,Portland,OR,US
6609d38b84cdd505fad7441c,Americas,United States of America,Starbucks,14998-154085,Company Owned,Portland,OR,US
6609d38b84cdd505fad7441d,Americas,United States of America,Starbucks,409-179,Company Owned,Portland,OR,US
6609d38b84cdd505fad7441e,Americas,United States of America,Starbucks,9666-241713,Company Owned,Portland,OR,US
6609d38b84cdd505fad7441f,Americas,United States of America,Starbucks,465-1682,Company Owned,Portland,OR,US
6609d38b84cdd505fad74420,Americas,United States of America,Starbucks,14040-108059,Company Owned,Portland,OR,US
6609d38b84cdd505fad74421,Americas,United States of America,Teavana,28527-249912,Company Owned,Portland,OR,US
6609d38b84cdd505fad74422,Americas,United States of America,Starbucks,72697-77801,Licensed,Portland,OR,US
6609d38b84cdd505fad74423,Americas,United States of America,Starbucks,74107-22882,Licensed,Portland,OR,US
6609d38b84cdd505fad74424,Americas,United States of America,Starbucks,18116-172345,Licensed,Portland,OR,US
6609d38b84cdd505fad74425,Americas,United States of America,Starbucks,10695-102080,Company Owned,Prineville,OR,US
6609d38b84cdd505fad74426,Americas,United States of America,Starbucks,9533-96575,Company Owned,Redmond,OR,US
6609d38b84cdd505fad74427,Americas,United States of America,Starbucks,73742-94701,Licensed,Redmond,OR,US
6609d38b84cdd505fad74428,Americas,United States of America,Starbucks,74359-27227,Licensed,Redmond,OR,US
6609d38b84cdd505fad74429,Americas,United States of America,Starbucks,19821-154084,Company Owned,Redmond,OR,US
6609d38b84cdd505fad7442a,Americas,United States of America,Starbucks,73839-96219,Licensed,Roseburg,OR,US
6609d38b84cdd505fad7442b,Americas,United States of America,Starbucks,14304-116084,Company Owned,Roseburg,OR,US
6609d38b84cdd505fad7442c,Americas,United States of America,Starbucks,74311-77301,Licensed,Roseburg,OR,US
6609d38b84cdd505fad7442d,Americas,United States of America,Starbucks,411-181,Company Owned,Salem,OR,US
6609d38b84cdd505fad7442e,Americas,United States of America,Starbucks,429-166,Company Owned,Salem,OR,US
6609d38b84cdd505fad7442f,Americas,United States of America,Starbucks,14370-108622,Company Owned,Salem,OR,US
6609d38b84cdd505fad74430,Americas,United States of America,Starbucks,9611-96899,Company Owned,Salem,OR,US
6609d38b84cdd505fad74431,Americas,United States of America,Starbucks,74417-83343,Licensed,Salem,OR,US
6609d38b84cdd505fad74432,Americas,United States of America,Starbucks,14305-115144,Company Owned,Salem,OR,US
6609d38b84cdd505fad74433,Americas,United States of America,Starbucks,8738-84545,Company Owned,Salem,OR,US
6609d38b84cdd505fad74434,Americas,United States of America,Starbucks,74324-79121,Licensed,Salem,OR,US
6609d38b84cdd505fad74435,Americas,United States of America,Starbucks,74682-97009,Licensed,Salem,OR,US
6609d38b84cdd505fad74436,Americas,United States of America,Starbucks,9924-98960,Company Owned,Salem,OR,US
6609d38b84cdd505fad74437,Americas,United States of America,Starbucks,72911-83342,Licensed,Salem,OR,US
6609d38b84cdd505fad74438,Americas,United States of America,Starbucks,79624-112845,Licensed,Salem,OR,US
6609d38b84cdd505fad74439,Americas,United States of America,Starbucks,492-248725,Company Owned,Salem,OR,US
6609d38b84cdd505fad7443a,Americas,United States of America,Starbucks,74929-103073,Licensed,Sandy,OR,US
6609d38b84cdd505fad7443b,Americas,United States of America,Starbucks,72866-94361,Licensed,Sandy,OR,US
6609d38b84cdd505fad7443c,Americas,United States of America,Starbucks,3373-219105,Company Owned,Sandy,OR,US
6609d38b84cdd505fad7443d,Americas,United States of America,Starbucks,25974-239805,Licensed,Scappoose,OR,US
6609d38b84cdd505fad7443e,Americas,United States of America,Starbucks,74362-80255,Licensed,Seaside,OR,US
6609d38b84cdd505fad7443f,Americas,United States of America,Starbucks,76261-81044,Licensed,Sherwood,OR,US
6609d38b84cdd505fad74440,Americas,United States of America,Starbucks,497-12791,Company Owned,Sherwood,OR,US
6609d38b84cdd505fad74441,Americas,United States of America,Starbucks,74205-111765,Licensed,Sherwood,OR,US
6609d38b84cdd505fad74442,Americas,United States of America,Starbucks,22478-206224,Company Owned,Sherwood,OR,US
6609d38b84cdd505fad74443,Americas,United States of America,Starbucks,79661-101963,Licensed,Silverton,OR,US
6609d38b84cdd505fad74444,Americas,United States of America,Starbucks,79768-127826,Licensed,Springfield,OR,US
6609d38b84cdd505fad74445,Americas,United States of America,Starbucks,15849-161546,Licensed,Springfield,OR,US
